Strain,Type,Total,QC_passed,QC_failed,Secondary,Supplementary,Duplicates,Mapped,Mapped_percent,Paired,Read1,Read2,Properly_paired,Properly_paired_percent,Self_and_mate_mapped,Singletons,Singletons_percent,Mate_mapped_diff_chr,Mate_mapped_diff_chr_mapQ_ge_5
MSUS-CI-78-TSW190,TBR,131152 131152 0 0 426 0 2605 0 130726 65366 65360 122474 0 130374 176 0 2605 2605
MSUS-CI-78-TSW38-021,Normal,31036445 31036445 0 0 329685 0 652629 0 30706760 15353380 15353380 25409790 0 26942980 368772 0 652629 652629
MSUS-CI-78-TSW38-021,TBR,136692 136692 0 0 547 0 1391 0 136145 68066 68079 130670 0 135787 179 0 1391 1391
MSUS-CI-78-TSW382,Normal,48656236 48656236 0 0 513366 0 1046850 0 48142870 24071435 24071435 40871030 0 43334576 520954 0 1046850 1046850
MSUS-CI-78-TSW382,TBR,121091 121091 0 0 911 0 2695 0 120180 60164 60016 111810 0 119850 165 0 2695 2695
MSUS-CI-78-TSW382-bis,Normal,33714441 33714441 0 0 394857 0 772869 0 33319584 16659792 16659792 27755190 0 29615268 400754 0 772869 772869
MSUS-CI-78-TSW382-bis,TBR,119553 119553 0 0 395 0 2000 0 119158 59548 59610 113968 0 118904 127 0 2000 2000
MSUS-CI-78-TSW390,Normal,24037924 24037924 0 0 264658 0 599324 0 23773266 11886633 11886633 19442924 0 20834806 290820 0 599324 599324
MSUS-CI-78-TSW390,TBR,173318 173318 0 0 536 0 2345 0 172782 86366 86416 163658 0 172136 323 0 2345 2345
MSUS-CI-78-TSW390-bis,Normal,34779778 34779778 0 0 405910 0 781626 0 34373868 17186934 17186934 28389482 0 30256556 381297 0 781626 781626
MSUS-CI-78-TSW390-bis,TBR,246835 246835 0 0 683 0 2897 0 246152 123012 123140 234688 0 245554 299 0 2897 2897
MSUS-CI-82-TSW125-KP1-cloneB,Normal,23164445 23164445 0 0 198631 0 462824 0 22965814 11482907 11482907 20157168 0 21300102 155696 0 462824 462824
MSUS-CI-82-TSW125-KP1-cloneB,TBR,23190 23190 0 0 55 0 140 0 23135 11562 11573 22388 0 23069 33 0 140 140
MSUS-CI-82-TSW171,Normal,37144869 37144869 0 0 474941 0 843381 0 36669928 18334964 18334964 29881372 0 31910660 421467 0 843381 843381
MSUS-CI-82-TSW171,TBR,216736 216736 0 0 438 0 1972 0 216298 108149 108149 206676 0 215762 268 0 1972 1972
MSUS-CI-82-TSW23,Normal,34123008 34123008 0 0 425386 0 775813 0 33697622 16848811 16848811 28202306 0 30104020 364636 0 775813 775813
MSUS-CI-82-TSW23,TBR,173520 173520 0 0 548 0 2927 0 172972 86472 86500 163576 0 172548 212 0 2927 2927
MSUS-CI-82-TSW26,Normal,30945967 30945967 0 0 355991 0 680280 0 30589976 15294988 15294988 25347258 0 26995556 357106 0 680280 680280
MSUS-CI-82-TSW26,TBR,157097 157097 0 0 341 0 1912 0 156756 78376 78380 149500 0 156466 145 0 1912 1912
MSUS-CI-82-TSW31-BO1,Normal,25026821 25026821 0 0 255017 0 613831 0 24771804 12385902 12385902 21004974 0 22499448 253808 0 613831 613831
MSUS-CI-82-TSW31-BO1,TBR,1282060 1282060 0 0 2021 0 19787 0 1280039 639744 640295 1202492 0 1276981 1529 0 19787 19787
MSUS-CI-82-TSW31-KP1,Normal,26091151 26091151 0 0 322841 0 636723 0 25768310 12884155 12884155 21184152 0 22711322 325084 0 636723 636723
MSUS-CI-82-TSW31-KP1,TBR,149079 149079 0 0 502 0 1862 0 148577 74322 74255 141444 0 148095 241 0 1862 1862
MSUS-CI-82-TSW32-B01,Normal,25088939 25088939 0 0 331497 0 630158 0 24757442 12378721 12378721 19844916 0 21386894 352320 0 630158 630158
MSUS-CI-82-TSW32-B01,TBR,97074 97074 0 0 282 0 1502 0 96792 48408 48384 91108 0 96518 137 0 1502 1502
MSUS-CI-82-TSW35,Normal,31505326 31505326 0 0 385382 0 706643 0 31119944 15559972 15559972 25741264 0 27465660 338423 0 706643 706643
MSUS-CI-82-TSW35,TBR,150170 150170 0 0 463 0 2448 0 149707 74789 74918 141908 0 149321 193 0 2448 2448
MSUS-CI-82-TSW36,Normal,26079464 26079464 0 0 281220 0 641907 0 25798244 12899122 12899122 21448462 0 22930718 269478 0 641907 641907
MSUS-CI-82-TSW36,TBR,105242 105242 0 0 229 0 1778 0 105013 52485 52528 98390 0 104629 192 0 1778 1778
MSUS-CI-82-TSW38-B01,Normal,34170687 34170687 0 0 375499 0 749883 0 33795188 16897594 16897594 28102868 0 29924610 355174 0 749883 749883
MSUS-CI-82-TSW38-B01,TBR,245778 245778 0 0 624 0 4370 0 245154 122674 122480 229168 0 244580 287 0 4370 4370
MSUS-CI-82-TSW46,Normal,26432555 26432555 0 0 295227 0 601559 0 26137328 13068664 13068664 22056282 0 23481980 303430 0 601559 601559
MSUS-CI-82-TSW46,TBR,85935 85935 0 0 149 0 1283 0 85786 42862 42924 81680 0 85616 85 0 1283 1283
MSUS-CI-82-TSW53,Normal,46587565 46587565 0 0 600655 0 1057117 0 45986910 22993455 22993455 37814842 0 40406144 548012 0 1057117 1057117
MSUS-CI-82-TSW53,TBR,281226 281226 0 0 1444 0 2605 0 279782 139938 139844 268844 0 279380 201 0 2605 2605
MSUS-CI-82-TSW62,Normal,47281830 47281830 0 0 500086 0 1166454 0 46781744 23390872 23390872 38910350 0 41688092 647940 0 1166454 1166454
MSUS-CI-82-TSW62,TBR,287364 287364 0 0 834 0 4760 0 286530 143249 143281 272290 0 285914 308 0 4760 4760
MSUS-CI-82-TSW62-bis,Normal,33963380 33963380 0 0 402652 0 756899 0 33560728 16780364 16780364 28182216 0 30035324 349124 0 756899 756899
MSUS-CI-82-TSW62-bis,TBR,201867 201867 0 0 594 0 3372 0 201273 100611 100662 190306 0 200761 256 0 3372 3372
MSUS-CI-82-TSW65-KP1-bis,Normal,31113749 31113749 0 0 384403 0 719344 0 30729346 15364673 15364673 25300498 0 27058766 344324 0 719344 719344
MSUS-CI-82-TSW65-KP1-bis,TBR,188032 188032 0 0 615 0 3113 0 187417 93684 93733 177240 0 186893 262 0 3113 3113
MSUS-CI-82-TSW65-KP1-exbiit,Normal,29396814 29396814 0 0 344552 0 768543 0 29052262 14526131 14526131 23843214 0 25664192 347952 0 768543 768543
MSUS-CI-82-TSW65-KP1-exbiit,TBR,172517 172517 0 0 414 0 3824 0 172103 86060 86043 158618 0 171445 329 0 3824 3824
MSUS-CI-82-TSW75,Normal,21875258 21875258 0 0 223394 0 500870 0 21651864 10825932 10825932 18102904 0 19279008 249929 0 500870 500870
MSUS-CI-82-TSW75,TBR,126879 126879 0 0 396 0 1875 0 126483 63237 63246 119624 0 126075 204 0 1875 1875
MSUS-CI-82-TSW8,Normal,30797226 30797226 0 0 384226 0 740312 0 30413000 15206500 15206500 25298364 0 27094992 372991 0 740312 740312
MSUS-CI-82-TSW8,TBR,150709 150709 0 0 439 0 2606 0 150270 75104 75166 142154 0 149930 170 0 2606 2606
MSUS-CI-82-TSW84,Normal,36187800 36187800 0 0 424132 0 789756 0 35763668 17881834 17881834 28935224 0 30816610 396996 0 789756 789756
MSUS-CI-82-TSW84,TBR,175271 175271 0 0 389 0 2407 0 174882 87470 87412 165128 0 174430 226 0 2407 2407
MSUS-CI-82-TSW95,Normal,24144810 24144810 0 0 313496 0 583289 0 23831314 11915657 11915657 19323782 0 20729460 297590 0 583289 583289
MSUS-CI-82-TSW95,TBR,106123 106123 0 0 235 0 1114 0 105888 52919 52969 102060 0 105596 146 0 1114 1114
MSUS-CI-83-TSW-11,Normal,48776425 48776425 0 0 533891 0 1124253 0 48242534 24121267 24121267 39034690 0 41802048 654347 0 1124253 1124253
MSUS-CI-83-TSW-11,TBR,334098 334098 0 0 713 0 5302 0 333385 166624 166761 315706 0 332809 288 0 5302 5302
MSUS-CI-83-TSW12,Normal,34810589 34810589 0 0 375241 0 701652 0 34435348 17217674 17217674 28140578 0 29873524 335980 0 701652 701652
MSUS-CI-83-TSW12,TBR,209715 209715 0 0 526 0 3528 0 209189 104649 104540 196024 0 208703 243 0 3528 3528
MSUS-CI-85-PTAG-130,Normal,26230319 26230319 0 0 246135 0 570570 0 25984184 12992092 12992092 22188784 0 23519260 238194 0 570570 570570
MSUS-CI-85-PTAG-130,TBR,210672 210672 0 0 501 0 2810 0 210171 105102 105069 199030 0 209673 249 0 2810 2810
MSUS-NG-62-B8-18-cloneB,Normal,26476403 26476403 0 0 253731 0 593748 0 26222672 13111336 13111336 21092152 0 22510504 236157 0 593748 593748
MSUS-NG-62-B8-18-cloneB,TBR,212572 212572 0 0 705 0 2836 0 211867 105865 106002 199274 0 211021 423 0 2836 2836
MTRG-BF-80-TS2,Normal,39135569 39135569 0 0 487175 0 874650 0 38648394 19324197 19324197 31815598 0 33937208 395291 0 874650 874650
MTRG-BF-80-TS2,TBR,221669 221669 0 0 668 0 2393 0 221001 110368 110633 210306 0 220395 303 0 2393 2393
Muraz3,Normal,24122006 24122006 0 0 235042 0 421525 0 23886964 11943482 11943482 20596552 0 21617296 213361 0 421525 421525
Muraz3,TBR,74535 74535 0 0 150 0 1152 0 74385 37169 37216 70094 0 74291 47 0 1152 1152
Nabe,Normal,48439676 48439676 0 0 489392 0 893552 0 47950284 23975142 23975142 42533814 0 44886214 379128 0 893552 893552
Nabe,TBR,145099 145099 0 0 473 0 702 0 144626 72343 72283 142174 0 144560 33 0 702 702
NDMI,Normal,48242857 48242857 0 0 445287 0 799092 0 47797570 23898785 23898785 41115622 0 43266118 295103 0 799092 799092
NDMI,TBR,135506 135506 0 0 384 0 935 0 135122 67592 67530 131560 0 135026 48 0 935 935
NKOUA,Normal,48509420 48509420 0 0 411032 0 875559 0 48098388 24049194 24049194 40765014 0 43046786 373315 0 875559 875559
NKOUA,TBR,126071 126071 0 0 286 0 969 0 125785 62876 62909 122728 0 125687 49 0 969 969
NTUMA,Normal,37244402 37244402 0 0 337900 0 636910 0 36906502 18453251 18453251 32310798 0 33913608 250250 0 636910 636910
NTUMA,TBR,178091 178091 0 0 36 0 165 0 178055 88995 89060 176850 0 177913 71 0 165 165
OUSOU,Normal,48360243 48360243 0 0 407395 0 818025 0 47952848 23976424 23976424 41872848 0 43939886 329106 0 818025 818025
OUSOU,TBR,158461 158461 0 0 844 0 1339 0 157617 78837 78780 153100 0 157537 40 0 1339 1339
OVI,Normal,24965358 24965358 0 0 155148 0 418605 0 24810210 12405105 12405105 21564640 0 22542262 177706 0 418605 418605
OVI,TBR,51592 51592 0 0 151 0 1022 0 51441 25729 25712 48534 0 51297 72 0 1022 1022
P16F,Normal,31078741 31078741 0 0 330831 0 698461 0 30747910 15373955 15373955 26169104 0 27825146 317321 0 698461 698461
P16F,TBR,127546 127546 0 0 206 0 5726 0 127340 63760 63580 114504 0 127076 132 0 5726 5726
P26F,Normal,24078090 24078090 0 0 187274 0 386284 0 23890816 11945408 11945408 21515732 0 22468882 137523 0 386284 386284
P26F,TBR,13526 13526 0 0 212 0 337 0 13314 6650 6664 12470 0 13288 13 0 337 337
P8F,Normal,24114060 24114060 0 0 235866 0 484273 0 23878194 11939097 11939097 20588026 0 21757756 226033 0 484273 484273
P8F,TBR,53484 53484 0 0 94 0 2456 0 53390 26725 26665 48000 0 53342 24 0 2456 2456
Pakwa,Normal,48364549 48364549 0 0 381705 0 871241 0 47982844 23991422 23991422 42487972 0 44649974 376051 0 871241 871241
Pakwa,TBR,84379 84379 0 0 247 0 338 0 84132 42055 42077 82880 0 84076 28 0 338 338
PEYA,Normal,27641774 27641774 0 0 203630 0 430735 0 27438144 13719072 13719072 24360502 0 25456334 172146 0 430735 430735
PEYA,TBR,71267 71267 0 0 151 0 437 0 71116 35565 35551 69540 0 71072 22 0 437 437
Philippines,Normal,23346112 23346112 0 0 240206 0 436414 0 23105906 11552953 11552953 19284784 0 20429334 198298 0 436414 436414
Philippines,TBR,84186 84186 0 0 99 0 801 0 84087 42049 42038 80848 0 83841 123 0 801 801
R47,Normal,24156468 24156468 0 0 154684 0 314066 0 24001784 12000892 12000892 22011008 0 22794434 114797 0 314066 314066
R47,TBR,16863 16863 0 0 21 0 111 0 16842 8422 8420 16448 0 16838 2 0 111 111
ROUPO-VAVOUA--80-MURAZ-14,Normal,48582407 48582407 0 0 366619 0 833143 0 48215788 24107894 24107894 41429154 0 43510000 339723 0 833143 833143
ROUPO-VAVOUA--80-MURAZ-14,TBR,150203 150203 0 0 742 0 1271 0 149461 74684 74777 145132 0 149297 82 0 1271 1271
Rumphi,Normal,48936587 48936587 0 0 579199 0 1232158 0 48357388 24178694 24178694 39105342 0 42049172 772640 0 1232158 1232158
Rumphi,TBR,1526126 1526126 0 0 4067 0 16605 0 1522059 761152 760907 1454100 0 1518727 1666 0 16605 16605
Seka,Normal,39950289 39950289 0 0 326205 0 580322 0 39624084 19812042 19812042 34587088 0 36084510 213889 0 580322 580322
Seka,TBR,65613 65613 0 0 122 0 392 0 65491 32730 32761 63956 0 65405 43 0 392 392
SitaBip1,Normal,23951141 23951141 0 0 61883 0 24329 0 23889258 11944629 11944629 3024580 0 3310108 610982 0 24329 24329
SitaBip1,TBR,10 10 0 0 0 0 0 0 10 5 5 10 0 10 0 0 0 0
SN54-TREU96,Normal,24211628 24211628 0 0 214150 0 417112 0 23997478 11998739 11998739 20216514 0 21231008 212987 0 417112 417112
SN54-TREU96,TBR,82005 82005 0 0 143 0 1802 0 81862 40950 40912 75232 0 81684 89 0 1802 1802
STIB-816,Normal,23612695 23612695 0 0 218443 0 491737 0 23394252 11697126 11697126 19469946 0 20671470 214305 0 491737 491737
STIB-816,TBR,86734 86734 0 0 134 0 1960 0 86600 43229 43371 79480 0 86338 131 0 1960 1960
STIB818,Normal,29862895 29862895 0 0 394047 0 555779 0 29468848 14734424 14734424 24809994 0 26433992 204591 0 555779 555779
STIB818,TBR,73162 73162 0 0 109 0 1483 0 73053 36449 36604 67864 0 72691 181 0 1483 1483
STIB847,Normal,26853518 26853518 0 0 340324 0 705501 0 26513194 13256597 13256597 20966006 0 22634264 371083 0 705501 705501
STIB847,TBR,583352 583352 0 0 1559 0 10131 0 581793 290926 290867 544190 0 580155 819 0 10131 10131
STIB-851,Normal,48428768 48428768 0 0 622620 0 1254216 0 47806148 23903074 23903074 37849106 0 40841666 786714 0 1254216 1254216
STIB-851,TBR,1391512 1391512 0 0 3874 0 18648 0 1387638 693874 693764 1325416 0 1384034 1802 0 18648 18648
STIB882,Normal,28727925 28727925 0 0 367363 0 714226 0 28360562 14180281 14180281 22011068 0 23727674 379505 0 714226 714226
STIB882,TBR,674724 674724 0 0 1418 0 10134 0 673306 336644 336662 635546 0 671294 1006 0 10134 10134
STIB883,Normal,26287951 26287951 0 0 288729 0 653629 0 25999222 12999611 12999611 21100582 0 22596762 337384 0 653629 653629
STIB883,TBR,568074 568074 0 0 1277 0 9993 0 566797 283341 283456 530566 0 565085 856 0 9993 9993
SVP,Normal,29754542 29754542 0 0 336238 0 621380 0 29418304 14709152 14709152 24266684 0 25867402 265494 0 621380 621380
SVP,TBR,100100 100100 0 0 423 0 4788 0 99677 49831 49846 89448 0 99367 155 0 4788 4788
Te-Ap-N-D1,Normal,24487910 24487910 0 0 153468 0 424940 0 24334442 12167221 12167221 21329010 0 22301038 180891 0 424940 424940
Te-Ap-N-D1,TBR,32910 32910 0 0 137 0 909 0 32773 16397 16376 30358 0 32655 59 0 909 909
Te-Ap-N-D1-bis,Normal,30022271 30022271 0 0 218275 0 479275 0 29803996 14901998 14901998 26334068 0 27488236 206219 0 479275 479275
Te-Ap-N-D1-bis,TBR,55683 55683 0 0 182 0 1129 0 55501 27749 27752 52488 0 55389 56 0 1129 1129
TRPZ26,Normal,32033627 32033627 0 0 441297 0 818949 0 31592330 15796165 15796165 25718468 0 27710354 435852 0 818949 818949
TRPZ26,TBR,1120673 1120673 0 0 2780 0 15289 0 1117893 559022 558871 1057536 0 1115589 1152 0 15289 15289
UTAT-1-1,Normal,32882753 32882753 0 0 376951 0 732458 0 32505802 16252901 16252901 26770724 0 28584036 373382 0 732458 732458
UTAT-1-1,TBR,1211923 1211923 0 0 4451 0 15773 0 1207472 603769 603703 1134024 0 1205680 896 0 15773 15773
Y58,Normal,23260914 23260914 0 0 4392 0 5020 0 23256522 11628261 11628261 554700 0 572346 205974 0 5020 5020
Y58,TBR,77 77 0 0 1 0 2 0 76 39 37 50 0 56 10 0 2 2
YAOUNDE,Normal,47270820 47270820 0 0 599032 0 1120502 0 46671788 23335894 23335894 38394190 0 41177302 506124 0 1120502 1120502
YAOUNDE,TBR,2709944 2709944 0 0 5190 0 35536 0 2704754 1352153 1352601 2561662 0 2699382 2686 0 35536 35536
Zagora-I-17,Normal,26648162 26648162 0 0 270836 0 566062 0 26377326 13188663 13188663 22688920 0 24099276 230291 0 566062 566062
Zagora-I-17,TBR,155432 155432 0 0 383 0 3988 0 155049 77636 77413 144384 0 154625 212 0 3988 3988
